ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Add columns here,Add columns here,Add columns here,Reviewer,Review
42-121,26/03/23 09:53:30,https://twitter.com/kate58818900/status/1275680555967877121,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@kate58818900,MAHARLIKA,No to CPP-NPA-NDF terrorists in the Philippines,Anonymous,03/19,1586,788,,"Ayan leader naman pala nilang si Joma ang nag red tag sa ACT, Gabriela, LFS at iba pang mga CPP NPA fronts. Hehe",,"Text, Reply",06/24/20 14:42,https://drive.google.com/file/d/1wKdXppkHSisHdX5I4Bw-36iASZXMXGuv/view?usp=share_link,Emotional,1,0,0,0,,,"The video of Joma Sison stating that Gabriela is a front for CPP is actually a spliced video from an interview of Sison in 1988. In the interview, it was clear that he mentioned Gabriela as a legal, mass organization.

[https://www.tsek.ph/totoo-o-hindi-inamin-mismo-ni-jose-maria-sison-na-kasapi-ng-communist-party-of-the-philippines-cpp-ang-mga-partylist-ng-bagong-alyansang-makabayan-bayan/]

The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]",The tweet quoted a tweet about the topic,,,,,
42-122,26/03/23 11:23:11,https://twitter.com/MamTessCD/status/1268914024822923264,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@MamTessCD,Teresita Curato-Dapoc,,Identified,12/17,1801,1084,Republic of the Philippines,"@IskoMoreno Ingat Yorme, kakampi syan ng NPA thru Gabriela an umbrella orgs of teroristang grupo na naghahasik ng gulo, patayan, nakawan, baka nagpapalakas sa yo kasi marami kang fans, hehe
#YesToAntiTerrorBill hirap magtiwala sa kanila",,"Text, Reply",06/05/20 22:34,https://drive.google.com/file/d/1FYDKYzh_ce80CG7Tkw9QJt4_zmUr0W9a/view?usp=share_link,Emotional,0,1,0,3,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",The tweet is a reply from Isko Moreno's tweet,,,,,
42-123,26/03/23 11:26:58,https://twitter.com/MamTessCD/status/1268774837763190784,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@MamTessCD,Teresita Curato-Dapoc,,Identified,12/17,1801,1084,Republic of the Philippines,"@iskonglasalista Hindi na dapat binibigyan ng scholarships mga rebeldeng students na matagal ng narecruit ng mga teroristang NPA thru school orgs na nagaanyong makabayan, anakbayan, kabataan, gabriela, hindi pagaaral concentration nila kundi pagbagsak ng ekonomiya at gobyerno, DapatSuriinIdentity",,"Text, Reply",06/05/20 13:21,https://drive.google.com/file/d/1e6JazSxpCiYLgCar5Hr_cRiIsbDBrYAI/view?usp=share_link,Emotional,1,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-124,26/03/23 11:29:29,https://twitter.com/JuanAlva2005/status/1256175933788217345,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@JuanAlva2005,JuanAlva,Loves to troll on stupid people...,Anonymous,06/17,291,40,Republic of the Philippines,"@ABSCBNNews @willardcheng Anyone being  supported by these  NPA/TERRORIST supported groups ex. Anakbaya , gabriela, bayadmuna must not be trusted.....these are cancer in our society!",,"Text, Reply",05/01/20 18:57,https://drive.google.com/file/d/1h2kk7QylFZtRrMmOCN9Ls6Y1lFIbGqiq/view?usp=share_link,Emotional,0,1,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-125,26/03/23 11:31:51,https://twitter.com/PNP_NCRPO/status/1232547667571433473,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@PNP_NCRPO,National Capital Region Police Office,,Media,12/19,466,1955,"Camp Bagong Diwa, Taguig City","“We will make the Communist Party of the Philippines including its members who are senior officials of CPP front organizations like Karapatan, National Union of Peoples Lawyers, Gabriela &amp; others, accountable for the actions of their NPA hitmen.” -Lt. Gen. Parlade Jr

(c)NTFELCAC https://t.co/rKBgcxmotJ

{Alt-text: A quote by Antonio Pelarde about NTF-ELCAC giving justice to ex-rebels slain by npa hitmen}",,"Text, Image",02/26/20 14:07,https://drive.google.com/file/d/1Gsj94XwAArw0Rnaw-M9POxcaszAiJgLx/view?usp=share_link,Rational,16,1,8,3,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-126,26/03/23 23:17:51,https://twitter.com/Allen_AL_/status/1529637640676335618,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@Allen_AL_,Allen AL,BBM Sara Uniteam,Anonymous,03/18,73,41,NCR,"TERORISTANG GABRIELA NA MGA NPA 

#ProclaimGabriela",,Text,26/05/22 09:36,https://drive.google.com/file/d/1uYKoNxIwlYwcqke2k53rTRxlSYAO5ibh/view?usp=share_link,Emotional,3,0,1,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-127,26/03/23 23:22:11,https://twitter.com/UchihaM30782501/status/1529636686589612032,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@UchihaM30782501,aj,,Anonymous,05/18,148,3,,@giildss Mulat na yung 31M. Fuck gabriela and kabataan Partylist npa recruiters,,"Text, Reply",26/05/22 09:33,https://drive.google.com/file/d/12ENbYVJL2T2PtQ1mNUWglnb2TUim6Eyp/view?usp=share_link,Emotional,1,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a deleted tweet.,,,,,
42-128,26/03/23 23:26:33,https://twitter.com/dmkingfisher31/status/1529603485620391937,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@dmkingfisher31,Dae Martin,Not Politically Correct,Identified,09/09,2488,815,Israel,"@syltrltgtr @crabby_625 Ilan lang sa mga fronts ng CPP/NDF/NPA na kaalyado ni Leni partylist groups: BAYAN, KMU, KMP, GABRIELA, LFS, ACT, Akbayan. Dahil sa 1987 constitution, nakawala si Joma Sison at naging legal mga yan. Kasama sa lineup nyo sina Risa Hontiveros at Neri Colmenares di ba?",,"Text, Reply",26/05/22 07:21,https://drive.google.com/file/d/1eboftotMqo9G-Sp6bmFza8qJt5TMway0/view?usp=share_link,Rational,3,1,4,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a conversation.,,,,,
42-129,26/03/23 23:34:05,https://twitter.com/blackkn05858615/status/1488848345292550151,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@blackkn05858615,black knights,"Because I belong to the Special Forces and the oldest fraternity in the world AF & AM A proud DDS who loves my country of origin, the Philippines 🇵🇭",Anonymous,02/20,931,897,,"Honor and integrity ba eka mo? Aba e nasaan ba yan, e pinatulog nga ang mga protesta at apela sa pagpapa disqualify sa GABRIELA at iba pang mga partylist na lantarang kakampi ng CTG CPP NPA NDF. 
“Honor and integrity mo mukha mo!” Magalung ka lang sa NGAWA pero wala sa GAWA.",,"Text, Reply",02/02/22 20:14,https://drive.google.com/file/d/1Pg_2MdaPctdvjd9EvMOhqVg6eFpLyks3/view?usp=share_link,Emotional,0,0,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a quote reply to a tweet of another user.,,,,,
42-130,26/03/23 23:37:03,https://twitter.com/nowlvargas/status/1488197693998759937,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@nowlvargas,Noel Vargas,"Filipino 🇵🇭❤️💚
▪️Dancing ▪️Food ▪️Places▪️People ▪️Photography #SelfSustainingVargasPhotography",Identified,10/11,995,417,Makati City,"@QMotherGothel Look whos behind those rally... Anakbayan.... Gabriela.... Jusko mga aktibista, kilalang makakaliwa.  Tuta ng mga NPA... Ay sila pla yun my bad 😎",,"Text, Reply",01/02/22 01:09,https://drive.google.com/file/d/1fVf2VXHOUOm4zGbt-v3snzTwrStd-dD7/view?usp=share_link,Emotional,8,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a direct reply to another user.,,,,,
42-131,26/03/23 23:41:18,https://twitter.com/LENIKIKOTAYO/status/1487643854371438592,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@LENIKIKOTAYO,LENI KIKO MATCHING,"ION PEREZ VICE GANDA SABIK SA PINK NA TI-TE 

#LeniSupporter
#Kakampinks",Anonymous,01/22,67,23,,"@vicegandako @enchongdee777 makinig ka ANG MAKABAYAN BLOC, MAKABAYAN COALITION,ANG GABRIELA -FRONT ORGANIZATION NG CPP NPA NDF
NA KUMAKALAT SA UNIVERSIDAD kung nag aaral ka talaga Echong alam mo salitang ""EXTORTION AND EXPLOITATION""-kung TALAGANG nag aaral ka.",,"Text, Reply",30/01/22 12:28,https://drive.google.com/file/d/1cBYYcqkwIblZBnM5FDnfgr78_FRjQOwa/view?usp=share_link,Emotional,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a direct reply to Vice Ganda's tweet.,,,,,
42-132,26/03/23 23:43:53,https://twitter.com/LinawPinas/status/1487257077626343424,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@LinawPinas,Abante Linaw Pinas,"Kung walang komunista, may kapayapaan.",Anonymous,12/20,19,1,,"Parating isipin: There's no such thing as Redtagging dahil po pinatunayan ng mga dating CADRE NG CPP-NPA-NDF na legal na organisasyon ng CPP ang Gabriela. Sa madaling salita, sila ay sumosuporta at miyembro ng Central Committee ng Partido Komunista ng Pilipinas.
#NoToGabriela",,Text,29/01/22 10:51,https://drive.google.com/file/d/1Q_O_StSd1BPuueR6bj8R-M8wd7ZLfIBw/view?usp=share_link,Rational,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
